"","season","episode","title","air_date","imdb_rating","text","speaker","scene","utterance"
"1",5,14,"The One Where Everybody Finds Out",1999,9.7,"[Scene: Monica and Rachel's, everyone is eating some Chinese food.]","Scene Directions",1,1
"2",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh hey, you guys, look! Ugly Naked Guy is putting stuff in boxes!","Phoebe Buffay",1,2
"3",5,14,"The One Where Everybody Finds Out",1999,9.7,"(They all run and join her at the window.)","Scene Directions",1,3
"4",5,14,"The One Where Everybody Finds Out",1999,9.7,"I'd say from the looks of it; our naked buddy is moving.","Rachel Green",1,4
"5",5,14,"The One Where Everybody Finds Out",1999,9.7,"Ironically, most of the boxes seem to be labeled clothes.","Ross Geller",1,5
"6",5,14,"The One Where Everybody Finds Out",1999,9.7,"Ohh, I'm gonna miss that big old squishy butt.","Rachel Green",1,6
"7",5,14,"The One Where Everybody Finds Out",1999,9.7,"And we're done with the chicken fried rice.","Chandler Bing",1,7
"8",5,14,"The One Where Everybody Finds Out",1999,9.7,"Hey! Hey! If he's moving, maybe I should try to get his place!","Ross Geller",1,8
"9",5,14,"The One Where Everybody Finds Out",1999,9.7,"Good idea! Yes!","#ALL#",1,9
"10",5,14,"The One Where Everybody Finds Out",1999,9.7,"It would be so cool to live across from you guys!","Ross Geller",1,10
"11",5,14,"The One Where Everybody Finds Out",1999,9.7,"Hey, yeah! Then we could do that telephone thing! Y'know, you have a can, we have a can and it's connected by a string!","Joey Tribbiani",1,11
"12",5,14,"The One Where Everybody Finds Out",1999,9.7,"Or we can do the actual telephone thing.","Chandler Bing",1,12
"13",5,14,"The One Where Everybody Finds Out",1999,9.7,"[Scene: Ugly Naked Guy's apartment, Ross, Rachel, and Phoebe are checking out the place. Luckily, Ugly Naked Guy is nowhere to be seen.]","Scene Directions",2,1
"14",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh my God! I love this apartment! Isn't it perfect?! I can't believe I never realized how great it is!","Ross Geller",2,2
"15",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well that is because your eye immediately goes to the big naked man.","Rachel Green",2,3
"16",5,14,"The One Where Everybody Finds Out",1999,9.7,"It's amazing! You better hurry up and fill out an application or I'm gonna beat you to it.","Phoebe Buffay",2,4
"17",5,14,"The One Where Everybody Finds Out",1999,9.7,"Ohh.","Ross Geller",2,5
"18",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well, I never thought I'd say this, but I'm gonna go use Ugly Naked Guy's bathroom.","Rachel Green",2,6
"19",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh, look! There's Monica and Chandler! Hey! Hey, you guys! Hey! Ohh!! Ohh! Ahh-ahhh!!","Phoebe Buffay",2,7
"20",5,14,"The One Where Everybody Finds Out",1999,9.7,"What?!","Rachel Green",2,8
"21",5,14,"The One Where Everybody Finds Out",1999,9.7,"Ahhh!! Chandler and Monica!! Chandler and Monica!!","Phoebe Buffay",2,9
"22",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh my God!","Rachel Green",2,10
"23",5,14,"The One Where Everybody Finds Out",1999,9.7,"CHANDLER AND MONICA!!!!","Phoebe Buffay",2,11
"24",5,14,"The One Where Everybody Finds Out",1999,9.7,"OH MY GOD!!!","Rachel Green",2,12
"25",5,14,"The One Where Everybody Finds Out",1999,9.7,"OH!! MY EYES!!! MY EYES!!!!","Phoebe Buffay",2,13
"26",5,14,"The One Where Everybody Finds Out",1999,9.7,"Phoebe!! Phoebe!! It's okay!! It's okay!!","Rachel Green",2,14
"27",5,14,"The One Where Everybody Finds Out",1999,9.7,"NO! THEY'RE DOING IT!!!","Phoebe Buffay",2,15
"28",5,14,"The One Where Everybody Finds Out",1999,9.7,"I KNOW!! I KNOW!! I KNOW!","Rachel Green",2,16
"29",5,14,"The One Where Everybody Finds Out",1999,9.7,"YOU KNOW?!!!","Phoebe Buffay",2,17
"30",5,14,"The One Where Everybody Finds Out",1999,9.7,"Yes, I know! And Joey knows! But Ross doesn't know so you have to stop screaming!!","Rachel Green",2,18
"31",5,14,"The One Where Everybody Finds Out",1999,9.7,"What's going on?","Ross Geller",2,19
"32",5,14,"The One Where Everybody Finds Out",1999,9.7,"Ohhh!!!",NA,2,20
"33",5,14,"The One Where Everybody Finds Out",1999,9.7,"HI!! Hi!","Rachel Green",2,21
"34",5,14,"The One Where Everybody Finds Out",1999,9.7,"What?! What?!","Ross Geller",2,22
"35",5,14,"The One Where Everybody Finds Out",1999,9.7,"Nothing! Oh God, we're just so excited that you want to get this apartment!","Rachel Green",2,23
"36",5,14,"The One Where Everybody Finds Out",1999,9.7,"Actually, it looks really good.","Ross Geller",2,24
"37",5,14,"The One Where Everybody Finds Out",1999,9.7,"Get in here!!!","Phoebe Buffay",2,25
"38",5,14,"The One Where Everybody Finds Out",1999,9.7,"(Ross starts jumping and screaming incoherently and hops over and joins in on the group hug.)","Scene Directions",2,26
"39",5,14,"The One Where Everybody Finds Out",1999,9.7,"[Scene: Central Perk, Phoebe and Rachel are there talking about Chandler and Monica.]","Scene Directions",3,1
"40",5,14,"The One Where Everybody Finds Out",1999,9.7,"You mean whenever Monica and Chandler where like y'know doing laundry or going grocery shopping or-Oh! All that time Monica spent on the phone with sad Linda from camp!","Phoebe Buffay",3,2
"41",5,14,"The One Where Everybody Finds Out",1999,9.7,"Uh-huh, doing it. Doing it. Phone doing it.","Rachel Green",3,3
"42",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh! Oh, I can't believe it! I mean I think it's great! For him. She might be able to do better.","Phoebe Buffay",3,4
"43",5,14,"The One Where Everybody Finds Out",1999,9.7,"Hey guys!","Joey Tribbiani",3,5
"44",5,14,"The One Where Everybody Finds Out",1999,9.7,"Joey! Come here! Come here!","Rachel Green",3,6
"45",5,14,"The One Where Everybody Finds Out",1999,9.7,"What? What?","Joey Tribbiani",3,7
"46",5,14,"The One Where Everybody Finds Out",1999,9.7,"Phoebe just found out about Monica and Chandler.","Rachel Green",3,8
"47",5,14,"The One Where Everybody Finds Out",1999,9.7,"You mean how they're friends and nothing more?","Joey Tribbiani",3,9
"48",5,14,"The One Where Everybody Finds Out",1999,9.7,"No. Joey, she knows! We were at Ugly Naked Guy's apartment and we saw them doing it through the window. Actually, we saw them doing it up against the window.","Rachel Green",3,10
"49",5,14,"The One Where Everybody Finds Out",1999,9.7,"Okay, so now they know that you know and they don't know that Rachel knows?","Phoebe Buffay",3,11
"50",5,14,"The One Where Everybody Finds Out",1999,9.7,"Yes, but y'know what? It doesn't matter who knows what. Now, enough of us know that we can just tell them that we know! Then all the lying and the secrets would finally be over!","Joey Tribbiani",3,12
"51",5,14,"The One Where Everybody Finds Out",1999,9.7,"Or, we could not tell them we know and have a little fun of our own.","Phoebe Buffay",3,13
"52",5,14,"The One Where Everybody Finds Out",1999,9.7,"Wh-what do you mean?","Rachel Green",3,14
"53",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well y'know every time that they say that like they're doing laundry we'll just give them a bunch of laundry to do.","Phoebe Buffay",3,15
"54",5,14,"The One Where Everybody Finds Out",1999,9.7,"Ohhh, I-I would enjoy that!","Rachel Green",3,16
"55",5,14,"The One Where Everybody Finds Out",1999,9.7,"No-no-no! No-no wait Rach, you know what would even be more fun? Telling them.","Joey Tribbiani",3,17
"56",5,14,"The One Where Everybody Finds Out",1999,9.7,"Ehhh, no, I wanna do Phoebe's thing.","Rachel Green",3,18
"57",5,14,"The One Where Everybody Finds Out",1999,9.7,"I can't take any...","Joey Tribbiani",3,19
"58",5,14,"The One Where Everybody Finds Out",1999,9.7,"No! You don't have to do anything! Just don't tell them that we know!","Phoebe Buffay",3,20
"59",5,14,"The One Where Everybody Finds Out",1999,9.7,"Noo! I can't take any more secrets! I've got your secrets. I've got their secrets. I got secrets of my own y'know!","Joey Tribbiani",3,21
"60",5,14,"The One Where Everybody Finds Out",1999,9.7,"You don't have any secrets!","Rachel Green",3,22
"61",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh yeah? Well, you don't know about Hugsy, my bedtime penguin pal.","Joey Tribbiani",3,23
"62",5,14,"The One Where Everybody Finds Out",1999,9.7,"So umm, how-how are we gonna mess with them?","Rachel Green",3,24
"63",5,14,"The One Where Everybody Finds Out",1999,9.7,"Ugh.","Joey Tribbiani",3,25
"64",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well, you could use your position y'know as the roommate.","Phoebe Buffay",3,26
"65",5,14,"The One Where Everybody Finds Out",1999,9.7,"Okay.","Rachel Green",3,27
"66",5,14,"The One Where Everybody Finds Out",1999,9.7,"And then. I would use y'know the strongest tool at my disposal. My sexuality.","Phoebe Buffay",3,28
"67",5,14,"The One Where Everybody Finds Out",1999,9.7,"Hello children!","Chandler Bing",3,29
"68",5,14,"The One Where Everybody Finds Out",1999,9.7,"Hey!","#ALL#",3,30
"69",5,14,"The One Where Everybody Finds Out",1999,9.7,"Okay, watch, learn, and don't eat my cookie.","Phoebe Buffay",3,31
"70",5,14,"The One Where Everybody Finds Out",1999,9.7,"(She gets up and goes over to Chandler who's ordering some coffee from Gunther.)","Scene Directions",3,32
"71",5,14,"The One Where Everybody Finds Out",1999,9.7,"Hey.","Chandler Bing",3,33
"72",5,14,"The One Where Everybody Finds Out",1999,9.7,"Hey! Ooh, wow that jacket looks great on you!","Phoebe Buffay",3,34
"73",5,14,"The One Where Everybody Finds Out",1999,9.7,"Really?","Chandler Bing",3,35
"74",5,14,"The One Where Everybody Finds Out",1999,9.7,"Yeah the material feels so soft-hello Mr. Bicep! Have you been working out?","Phoebe Buffay",3,36
"75",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well, I try to y'know, squeeze things. Are you okay?","Chandler Bing",3,37
"76",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well, if you really wanna know, I'm-Oh! I can't tell you this.","Phoebe Buffay",3,38
"77",5,14,"The One Where Everybody Finds Out",1999,9.7,"Phoebe, it's me. You can tell me anything.","Chandler Bing",3,39
"78",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well actually you're the one person I can't tell this too. And the one person I want to the most.","Phoebe Buffay",3,40
"79",5,14,"The One Where Everybody Finds Out",1999,9.7,"What's going on?","Chandler Bing",3,41
"80",5,14,"The One Where Everybody Finds Out",1999,9.7,"I think it's just y'know that I haven't been with a guy in so long and how sometimes you're looking for something and you just don't even see that it's right there in front of you sipping coffee-Oh no, have I said to much? Well it's just something to think about. I know I will.","Phoebe Buffay",3,42
"81",5,14,"The One Where Everybody Finds Out",1999,9.7,"(She makes a show of bending over to get her coat and showing off her bum. She then walks out, leaving no one to eat her cookie.)","Scene Directions",3,43
"82",5,14,"The One Where Everybody Finds Out",1999,9.7,"[Scene: Chandler's bedroom, Chandler and Monica are there, of course. Like who else would it be, duh!]","Scene Directions",4,1
"83",5,14,"The One Where Everybody Finds Out",1999,9.7,"You are so cute! How did you get to be so cute?","Monica Geller",4,2
"84",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well, my Grandfather was Swedish and my Grandmother was actually a tiny little bunny.","Chandler Bing",4,3
"85",5,14,"The One Where Everybody Finds Out",1999,9.7,"Okay, now you're even cuter!!","Monica Geller",4,4
"86",5,14,"The One Where Everybody Finds Out",1999,9.7,"Y'know that is a popular opinion today I must say.","Chandler Bing",4,5
"87",5,14,"The One Where Everybody Finds Out",1999,9.7,"What?","Monica Geller",4,6
"88",5,14,"The One Where Everybody Finds Out",1999,9.7,"The weirdest thing happened at the coffee house, I think, I think Phoebe was hitting on me.","Chandler Bing",4,7
"89",5,14,"The One Where Everybody Finds Out",1999,9.7,"What are you talking about?","Monica Geller",4,8
"90",5,14,"The One Where Everybody Finds Out",1999,9.7,"I'm telling you I think Phoebe thinks I'm foxy.","Chandler Bing",4,9
"91",5,14,"The One Where Everybody Finds Out",1999,9.7,"That's not possible!","Monica Geller",4,10
"92",5,14,"The One Where Everybody Finds Out",1999,9.7,"Ow!","Chandler Bing",4,11
"93",5,14,"The One Where Everybody Finds Out",1999,9.7,"I'm sorry it's just, Phoebe just always thought you were, you were charming in a, in a sexless kind of way.","Monica Geller",4,12
"94",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh, y'know I-I can't hear that enough.","Chandler Bing",4,13
"95",5,14,"The One Where Everybody Finds Out",1999,9.7,"I'm sorry, I think that you just misunderstood her.","Monica Geller",4,14
"96",5,14,"The One Where Everybody Finds Out",1999,9.7,"No, I didn't misunderstand, okay? She was all over me! She touched my bicep for crying out loud!","Chandler Bing",4,15
"97",5,14,"The One Where Everybody Finds Out",1999,9.7,"This bicep?","Monica Geller",4,16
"98",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well it's not flexed right now!","Chandler Bing",4,17
"99",5,14,"The One Where Everybody Finds Out",1999,9.7,"[Scene: Monica and Rachel's, Monica, Rachel, Phoebe, and Chandler are there. Monica is entering from her room.]","Scene Directions",5,1
"100",5,14,"The One Where Everybody Finds Out",1999,9.7,"Hey Mon, what are you doing now? Wanna come see a movie with us?","Rachel Green",5,2
"101",5,14,"The One Where Everybody Finds Out",1999,9.7,"Uhh, y'know actually I was gonna do some laundry.","Monica Geller",5,3
"102",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh.","Rachel Green",5,4
"103",5,14,"The One Where Everybody Finds Out",1999,9.7,"Hey Chandler, wanna do it with me?","Monica Geller",5,5
"104",5,14,"The One Where Everybody Finds Out",1999,9.7,"Sure, I'll do it with ya.","Chandler Bing",5,6
"105",5,14,"The One Where Everybody Finds Out",1999,9.7,"Okay.","Monica Geller",5,7
"106",5,14,"The One Where Everybody Finds Out",1999,9.7,"Okay great, hold on a sec! Oh, here you go! You don't mind do ya? That would really help me out a lot! Thanks!","Rachel Green",5,8
"107",5,14,"The One Where Everybody Finds Out",1999,9.7,"I mean I-I don't I think I have enough quarters.","Monica Geller",5,9
"108",5,14,"The One Where Everybody Finds Out",1999,9.7,"I have quarters!","Phoebe Buffay",5,10
"109",5,14,"The One Where Everybody Finds Out",1999,9.7,"Hey!","Ross Geller",5,11
"110",5,14,"The One Where Everybody Finds Out",1999,9.7,"Hey Ross! Any word on the apartment yet?","Rachel Green",5,12
"111",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well, I called over there and it turns out Ugly Naked Guy is subletting it himself and he's already had like a hundred applicants.","Ross Geller",5,13
"112",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh.","Rachel Green",5,14
"113",5,14,"The One Where Everybody Finds Out",1999,9.7,"No-no, I got the edge. I know it's not exactly ethical but I sent him a little bribe to","Ross Geller",5,15
"114",5,14,"The One Where Everybody Finds Out",1999,9.7,"tip the scales in my direction. Check it out, you can probably see it from the window. (They all head to the window.)","Scene Directions",5,16
"115",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh, is it that pinball machine with the big bow on it?","Monica Geller",5,17
"116",5,14,"The One Where Everybody Finds Out",1999,9.7,"No.","Ross Geller",5,18
"117",5,14,"The One Where Everybody Finds Out",1999,9.7,"That new mountain bike?","Chandler Bing",5,19
"118",5,14,"The One Where Everybody Finds Out",1999,9.7,"No.","Ross Geller",5,20
"119",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well what did you send?","Monica Geller",5,21
"120",5,14,"The One Where Everybody Finds Out",1999,9.7,"A basket of mini-muffins.","Ross Geller",5,22
"121",5,14,"The One Where Everybody Finds Out",1999,9.7,"But there's a whole table of mini-muffin baskets. Which one did you send?","Phoebe Buffay",5,23
"122",5,14,"The One Where Everybody Finds Out",1999,9.7,"The small one.","Ross Geller",5,24
"123",5,14,"The One Where Everybody Finds Out",1999,9.7,"What?! You-you actually thought that basket was gonna get you the apartment?","Rachel Green",5,25
"124",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well yeah! Someone sent us a basket at work once and people went crazy over those little muffins. It was the best day.","Ross Geller",5,26
"125",5,14,"The One Where Everybody Finds Out",1999,9.7,"Your work makes me sad.","Chandler Bing",5,27
"126",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh man! I want that place so much!! I was so sure that was gonna work! There's twelve bucks I'll never see again!","Ross Geller",5,28
"127",5,14,"The One Where Everybody Finds Out",1999,9.7,"All right honey, we'd better go if we wanna catch that movie.","Rachel Green",5,29
"128",5,14,"The One Where Everybody Finds Out",1999,9.7,"Bye!","Monica Geller",5,30
"129",5,14,"The One Where Everybody Finds Out",1999,9.7,"Bye!","#ALL#",5,31
"130",5,14,"The One Where Everybody Finds Out",1999,9.7,"Bye Chandler! I miss you already.","Phoebe Buffay",5,32
"131",5,14,"The One Where Everybody Finds Out",1999,9.7,"Okay, did you see that?! With the inappropriate and the pinching!!","Chandler Bing",5,33
"132",5,14,"The One Where Everybody Finds Out",1999,9.7,"Actually, I did!","Monica Geller",5,34
"133",5,14,"The One Where Everybody Finds Out",1999,9.7,"Okay, so now do you believe that she's attracted to me?","Chandler Bing",5,35
"134",5,14,"The One Where Everybody Finds Out",1999,9.7,"Ohhh, oh my God! Oh my God! She knows about us!","Monica Geller",5,36
"135",5,14,"The One Where Everybody Finds Out",1999,9.7,"Are you serious?","Chandler Bing",5,37
"136",5,14,"The One Where Everybody Finds Out",1999,9.7,"Phoebe knows and she's just trying to freak us out! That's the only explanation for it!","Monica Geller",5,38
"137",5,14,"The One Where Everybody Finds Out",1999,9.7,"Okay but what about y'know my pinchable butt and my bulging biceps-She knows!","Chandler Bing",5,39
"138",5,14,"The One Where Everybody Finds Out",1999,9.7,"[Scene: Chandler, Joey, and Ross's, Joey is snoozing with Hugsy, his bedtime penguin pal and Chandler and Monica come storming in.]","Scene Directions",6,1
"139",5,14,"The One Where Everybody Finds Out",1999,9.7,"Joey!","Chandler Bing",6,2
"140",5,14,"The One Where Everybody Finds Out",1999,9.7,"(Joey quickly tries to hide Hugsy by throwing it over his head.)","Scene Directions",6,3
"141",5,14,"The One Where Everybody Finds Out",1999,9.7,"Yeah?","Joey Tribbiani",6,4
"142",5,14,"The One Where Everybody Finds Out",1999,9.7,"Phoebe knows about us!","Chandler Bing",6,5
"143",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well I didn't tell them!","Joey Tribbiani",6,6
"144",5,14,"The One Where Everybody Finds Out",1999,9.7,"Them?! Who's them?","Monica Geller",6,7
"145",5,14,"The One Where Everybody Finds Out",1999,9.7,"Uhhh, Phoebe and Joey.","Joey Tribbiani",6,8
"146",5,14,"The One Where Everybody Finds Out",1999,9.7,"Joey!","Monica Geller",6,9
"147",5,14,"The One Where Everybody Finds Out",1999,9.7,"And Rachel. I would've told you but they made me promise not to tell!","Joey Tribbiani",6,10
"148",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh man!","Chandler Bing",6,11
"149",5,14,"The One Where Everybody Finds Out",1999,9.7,"I'm sorry! But hey, it's over now, right? Because you can tell them that you know they know and I can go back to knowing absolutely nothing!","Joey Tribbiani",6,12
"150",5,14,"The One Where Everybody Finds Out",1999,9.7,"Unless...","Monica Geller",6,13
"151",5,14,"The One Where Everybody Finds Out",1999,9.7,"No! Not unless! Look this must end now!","Joey Tribbiani",6,14
"152",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh man, they think they are so slick messing with us! But see they don't know that we know that they know! So...","Monica Geller",6,15
"153",5,14,"The One Where Everybody Finds Out",1999,9.7,"Ahh yes, the messers become the messies!","Chandler Bing",6,16
"154",5,14,"The One Where Everybody Finds Out",1999,9.7,"[Scene: Monica and Rachel's, Ross is looking at Ugly Naked Guy's apartment through binoculars.]","Scene Directions",7,1
"155",5,14,"The One Where Everybody Finds Out",1999,9.7,"Noooo.","Ross Geller",7,2
"156",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh Ross, honey you gotta stop torturing yourself!","Rachel Green",7,3
"157",5,14,"The One Where Everybody Finds Out",1999,9.7,"Yeah, why don't you just find another apartment?","Phoebe Buffay",7,4
"158",5,14,"The One Where Everybody Finds Out",1999,9.7,"Look I've already looked at like a thousand apartments this month and none of them even compares to that one!","Ross Geller",7,5
"159",5,14,"The One Where Everybody Finds Out",1999,9.7,"Y'know what you should do?","Rachel Green",7,6
"160",5,14,"The One Where Everybody Finds Out",1999,9.7,"Huh?","Ross Geller",7,7
"161",5,14,"The One Where Everybody Finds Out",1999,9.7,"You should find out what his hobbies are and then use that to bond with him. Yeah! Like if I would strike up a conversation about say umm, sandwiches. Or uh, or my underwear.","Rachel Green",7,8
"162",5,14,"The One Where Everybody Finds Out",1999,9.7,"I'm listening.","Joey Tribbiani",7,9
"163",5,14,"The One Where Everybody Finds Out",1999,9.7,"See?","Rachel Green",7,10
"164",5,14,"The One Where Everybody Finds Out",1999,9.7,"That is a great idea! And! I know Ugly Naked Guy because we've been watching him for like five years so that gives me back my edge! Oh, let's see now he had the trampoline.","Ross Geller",7,11
"165",5,14,"The One Where Everybody Finds Out",1999,9.7,"He broke that.","Phoebe Buffay",7,12
"166",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well, he had gravity boots.","Ross Geller",7,13
"167",5,14,"The One Where Everybody Finds Out",1999,9.7,"Yeah, he broke those too.","Rachel Green",7,14
"168",5,14,"The One Where Everybody Finds Out",1999,9.7,"So he likes to break stuff.","Joey Tribbiani",7,15
"169",5,14,"The One Where Everybody Finds Out",1999,9.7,"Okay, I've got to go pick up Ben but I-I will figure something out. Hey, didn't he used to have a cat?","Ross Geller",7,16
"170",5,14,"The One Where Everybody Finds Out",1999,9.7,"I wouldn't bring that up, it would probably just bum him out.","Phoebe Buffay",7,17
"171",5,14,"The One Where Everybody Finds Out",1999,9.7,"Yeah, poor cat, never saw that big butt coming.","Joey Tribbiani",7,18
"172",5,14,"The One Where Everybody Finds Out",1999,9.7,"Right.","Ross Geller",7,19
"173",5,14,"The One Where Everybody Finds Out",1999,9.7,"(The phone rings and Rachel answers it.)","Scene Directions",7,20
"174",5,14,"The One Where Everybody Finds Out",1999,9.7,"Hello! Oh yeah! Hey! Hold on a second she's right here! It's Chandler.","Rachel Green",7,21
"175",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh? Hello you.","Phoebe Buffay",7,22
"176",5,14,"The One Where Everybody Finds Out",1999,9.7,"Hello Phoebe, I've been thinking about you all day.","Chandler Bing",7,23
"177",5,14,"The One Where Everybody Finds Out",1999,9.7,"Eh?","Phoebe Buffay",7,24
"178",5,14,"The One Where Everybody Finds Out",1999,9.7,"Well you know that thing you said before, I'd be lying if I said I wasn't intrigued.","Chandler Bing",7,25
"179",5,14,"The One Where Everybody Finds Out",1999,9.7,"Really?","Phoebe Buffay",7,26
"180",5,14,"The One Where Everybody Finds Out",1999,9.7,"Yeah, listen, Joey isn't gonna be here tonight so why don't you come over and I'll let you uh, feel my bicep. Or maybe more.","Chandler Bing",7,27
"181",5,14,"The One Where Everybody Finds Out",1999,9.7,"I'll have to get back to you on that. Okay, bye! Oh my God! He wants me to come over and feel his bicep and more!","Phoebe Buffay",7,28
"182",5,14,"The One Where Everybody Finds Out",1999,9.7,"Are you kidding?!","Rachel Green",7,29
"183",5,14,"The One Where Everybody Finds Out",1999,9.7,"No!","Phoebe Buffay",7,30
"184",5,14,"The One Where Everybody Finds Out",1999,9.7,"I can not believe he would do that to Mon-Whoa! Joey, do they know that we know?","Rachel Green",7,31
"185",5,14,"The One Where Everybody Finds Out",1999,9.7,"No.","Joey Tribbiani",7,32
"186",5,14,"The One Where Everybody Finds Out",1999,9.7,"Joey!","Rachel Green",7,33
"187",5,14,"The One Where Everybody Finds Out",1999,9.7,"They know you know.","Joey Tribbiani",7,34
"188",5,14,"The One Where Everybody Finds Out",1999,9.7,"Ugh, I knew it! Oh I cannot believe those two!","Rachel Green",7,35
"189",5,14,"The One Where Everybody Finds Out",1999,9.7,"God, they thought they can mess with us! They're trying to mess with us?! They don't know that we know they know we know! Joey, you can't say anything!","Phoebe Buffay",7,36
"190",5,14,"The One Where Everybody Finds Out",1999,9.7,"I couldn't even if I wanted too.","Joey Tribbiani",7,37
"191",5,14,"The One Where Everybody Finds Out",1999,9.7,"[Scene: Outside Ugly Naked Guy's apartment, Ross is knocks on the door and Ugly Naked Guy answers it. He's ugly. He's naked. And he's holding a huge jumbo soda.]","Scene Directions",8,1
"192",5,14,"The One Where Everybody Finds Out",1999,9.7,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce but-I'm sorry. I, I can't help but notice you're naked and I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it.","Ross Geller",8,2
"193",5,14,"The One Where Everybody Finds Out",1999,9.7,"[Scene: Monica and Rachel's, Chandler and Monica and Rachel and Phoebe are planning their respective strategies to break the other pairing. Joey is not amused.","Scene Directions",9,1
"194",5,14,"The One Where Everybody Finds Out",1999,9.7,"Monica: (in the kitchen with Chandler) Look at them, they're-they're panicked!","Scene Directions",9,2
"195",5,14,"The One Where Everybody Finds Out",1999,9.7,"Chandler: Oh yeah, they're totally gonna back down!","Scene Directions",9,3
"196",5,14,"The One Where Everybody Finds Out",1999,9.7,"Monica: Oh yeah!","Scene Directions",9,4
"197",5,14,"The One Where Everybody Finds Out",1999,9.7,"[Cut to Phoebe and Rachel sitting on the couch.]","Scene Directions",9,5
"198",5,14,"The One Where Everybody Finds Out",1999,9.7,"All right. All right! If he wants a date? He's gonna get a date. All right, I'm gonna go in.","Phoebe Buffay",9,6
"199",5,14,"The One Where Everybody Finds Out",1999,9.7,"All right. Be sexy.","Rachel Green",9,7
"200",5,14,"The One Where Everybody Finds Out",1999,9.7,"Please.","Phoebe Buffay",9,8
"201",5,14,"The One Where Everybody Finds Out",1999,9.7,"(She saunters over to Chandler with a mean pair of 'Come hither' eyes and she glares at Monica.)","Scene Directions",9,9
"202",5,14,"The One Where Everybody Finds Out",1999,9.7,"So Chandler, I-I'd love to come by tonight.","Phoebe Buffay",9,10
"203",5,14,"The One Where Everybody Finds Out",1999,9.7,"Really?","Chandler Bing",9,11
"204",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh absolutely. Shall we say, around seven?","Phoebe Buffay",9,12
"205",5,14,"The One Where Everybody Finds Out",1999,9.7,"Yes.","Chandler Bing",9,13
"206",5,14,"The One Where Everybody Finds Out",1999,9.7,"Good. I'm really looking forward to you and me having sexual intercourse.","Phoebe Buffay",9,14
"207",5,14,"The One Where Everybody Finds Out",1999,9.7,"(As she walks away, Chandler mouths a scream to Monica. How motions and mouths, ""It's okay, it's okay."")","Scene Directions",9,15
"208",5,14,"The One Where Everybody Finds Out",1999,9.7,"Hey-hey, check it out! Check it out! Ugly Naked Guy has a naked friend!","Joey Tribbiani",9,16
"209",5,14,"The One Where Everybody Finds Out",1999,9.7,"(They all run over to the window.)","Scene Directions",9,17
"210",5,14,"The One Where Everybody Finds Out",1999,9.7,"Oh yeah! Oh my God! That is our friend! It's Naked Ross!","Rachel Green",9,18
"211",5,14,"The One Where Everybody Finds Out",1999,9.7,"Yeah, it is! Naked Ross!!","#ALL#",9,19
"212",5,14,"The One Where Everybody Finds Out",1999,9.7,"[Scene: Monica and Rachel's, Rachel is getting Phoebe ready for her date.]","Scene Directions",10,1
"213",5,14,"The One Where Everybody Finds Out",1999,9.7,"Show time!","Rachel Green",10,2
"214",5,14,"The One Where Everybody Finds Out",1999,9.7,"Okay, Rachel, get me perfume!","Phoebe Buffay",10,3
"215",5,14,"The One Where Everybody Finds Out",1999,9.7,"Okay!","Rachel Green",10,4
"216",5,14,"The One Where Everybody Finds Out",1999,9.7,"And Joey, get me a bottle of wine and glasses?","Phoebe Buffay",10,5
"217",5,14,"The One Where Everybody Finds Out",1999,9.7,"(In the meantime, Rachel has returned with the perfume and sprays a mist out in front of Phoebe who walks through the mist and does a little spin.)","Scene Directions",10,6
